Nodes
0|Adams Field-Little Rock, AR|1299202
4|60|2489.72264631043|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Spokane International|Spokane, WA
4|67|1283.99547657512|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|William P Hobby|Houston, TX
4|65|1543.63059701493|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Valley International|Harlingen/San Benito, TX
4|20|527.044654939107|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Indianapolis International|Indianapolis, IN
4|28|220.0|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Long Island MacArthur|New York City, NY (Metropolitan Area)
4|21|937.552325581395|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Jackson - Evers International|Jackson/Vicksburg, MS
4|22|690.699516058073|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Jacksonville International|Jacksonville, FL
4|34|2145.59029725182|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|McCarran International|Las Vegas, NV
4|29|2359.43013100437|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Los Angeles International|Los Angeles, CA (Metropolitan Area)
4|32|1600.19502074689|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Lubbock Preston Smith International|Lubbock, TX
4|25|185.0|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|LaGuardia|New York City, NY (Metropolitan Area)
4|0|959.403555555555|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Adams Field|Little Rock, AR
4|36|1658.92488262911|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Midland International|Midland/Odessa, TX
4|24|990.95637829912|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Kansas City International|Kansas City, MO
4|43|816.205740181269|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Orlando International|Orlando, FL
4|10|638.483160621762|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Chicago Midway International|Chicago, IL
4|33|377.0|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
4|19|644.211213517665|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|General Mitchell International|Milwaukee, WI
4|37|995.060606060606|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
4|30|1030.12693498452|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Louis Armstrong New Orleans International|New Orleans, LA
4|35|2523.57199017199|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
4|68|1230.2129471891|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Will Rogers World|Oklahoma City, OK
4|17|1073.74969770254|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Eppley Airfield|Omaha, NE
4|42|2314.74708994709|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Ontario International|Los Angeles, CA (Metropolitan Area)
4|39|159.0|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Norfolk International|Norfolk, VA (Metropolitan Area)
4|44|906.611879160266|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Palm Beach International|West Palm Beach/Palm Beach, FL
4|49|2538.01908396947|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Portland International|Portland, OR
4|45|90.0|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Philadelphia International|Philadelphia, PA
4|46|2045.06330669945|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Phoenix Sky Harbor International|Phoenix, AZ
4|47|210.0|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Pittsburgh International|Pittsburgh, PA
4|62|328.222413793103|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Theodore Francis Green State|Boston, MA (Metropolitan Area)
4|50|255.425563909774|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Raleigh-Durham International|Raleigh/Durham, NC
4|51|2361.86353944563|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Reno/Tahoe International|Reno, NV
4|59|928.262485481998|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Southwest Florida International|Fort Myers, FL
4|56|2316.40814299901|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|San Diego International|San Diego, CA
4|55|1462.95038812015|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|San Antonio International|San Antonio, TX
4|31|520.110791366906|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Louisville International-Standiford Field|Louisville, KY
4|58|2468.71354166667|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Seattle/Tacoma International|Seattle, WA
4|57|2530.28551818806|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|San Francisco International|San Francisco, CA (Metropolitan Area)
4|40|2523.55391120507|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
4|54|1933.37947494033|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Salt Lake City International|Salt Lake City, UT
4|53|2551.78529839884|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Sacramento International|Sacramento, CA
4|23|2339.17038216561|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
4|26|766.418681318681|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Lambert-St. Louis International|St. Louis, MO
4|61|873.834469931804|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Tampa International|Tampa, FL (Metropolitan Area)
4|64|1398.3247311828|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Tulsa International|Tulsa, OK
4|63|2175.62254901961|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)|Tucson International|Tucson, AZ
11|2|1563.28975265018|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Albuquerque International Sunport|Albuquerque, NM
11|1|602.0|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Albany International|Albany, NY
11|52|1615.5|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Rick Husband Amarillo International|Amarillo, TX
11|3|1269.57692307692|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Austin - Bergstrom International|Austin, TX
11|8|580.644927536232|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Bradley International|Hartford, CT
11|5|851.908496732026|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Birmingham-Shuttlesworth International|Birmingham, AL
11|38|516.457221081451|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Nashville International|Nashville, TN
11|7|1984.56666666667|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Boise Air Terminal|Boise, ID
11|27|791.713725490196|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Logan International|Boston, MA (Metropolitan Area)
11|6|2060.08556149733|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Bob Hope|Los Angeles, CA (Metropolitan Area)
11|4|316.116257947321|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
11|12|1314.83333333333|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Corpus Christi International|Corpus Christi, TX
11|13|1093.61985472155|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Dallas Love Field|Dallas/Fort Worth, TX
11|14|1248.1122244489|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Denver International|Denver, CO
11|41|988.873563218391|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Northwest Florida Beaches International|Panama City, FL
11|16|1845.3|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|El Paso International|El Paso, TX
11|18|1252.69351669941|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
11|60|2312.34375|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Spokane International|Spokane, WA
11|67|1191.3989010989|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|William P Hobby|Houston, TX
11|65|1433.625|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Valley International|Harlingen/San Benito, TX
11|20|466.170068027211|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Indianapolis International|Indianapolis, IN
11|28|530.695652173913|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Long Island MacArthur|New York City, NY (Metropolitan Area)
11|21|1075.28571428571|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Jackson - Evers International|Jackson/Vicksburg, MS
11|22|926.676616915423|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Jacksonville International|Jacksonville, FL
11|34|1864.00069300069|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|McCarran International|Las Vegas, NV
11|29|2079.5652173913|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Los Angeles International|Los Angeles, CA (Metropolitan Area)
11|32|1534.33333333333|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Lubbock Preston Smith International|Lubbock, TX
11|25|490.661764705882|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|LaGuardia|New York City, NY (Metropolitan Area)
11|0|845.28078817734|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Adams Field|Little Rock, AR
11|36|1450.25|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Midland International|Midland/Odessa, TX
11|24|733.262585034014|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Kansas City International|Kansas City, MO
11|43|1066.05809641533|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Orlando International|Orlando, FL
11|10|309.685594739988|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Chicago Midway International|Chicago, IL
11|33|779.448|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
11|37|691.318284424379|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
11|30|1119.72486772487|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Louis Armstrong New Orleans International|New Orleans, LA
11|35|2183.36094674556|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
11|68|1123.15|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Will Rogers World|Oklahoma City, OK
11|17|738.753462603878|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Eppley Airfield|Omaha, NE
11|42|2024.40055248619|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Ontario International|Los Angeles, CA (Metropolitan Area)
11|39|462.866666666667|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Norfolk International|Norfolk, VA (Metropolitan Area)
11|44|1193.91044776119|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Palm Beach International|West Palm Beach/Palm Beach, FL
11|49|2163.01158301158|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Portland International|Portland, OR
11|45|577.8|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Philadelphia International|Philadelphia, PA
11|46|1836.04864253394|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Phoenix Sky Harbor International|Phoenix, AZ
11|62|694.412451361868|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Theodore Francis Green State|Boston, MA (Metropolitan Area)
11|50|566.13963963964|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Raleigh-Durham International|Raleigh/Durham, NC
11|51|2060.03225806452|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Reno/Tahoe International|Reno, NV
11|59|1316.4262295082|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Southwest Florida International|Fort Myers, FL
11|56|2084.89104477612|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|San Diego International|San Diego, CA
11|55|1411.46666666667|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|San Antonio International|San Antonio, TX
11|31|576.543209876543|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Louisville International-Standiford Field|Louisville, KY
11|58|2167.45627376426|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Seattle/Tacoma International|Seattle, WA
11|57|2197.60071942446|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|San Francisco International|San Francisco, CA (Metropolitan Area)
11|40|2189.35510204082|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
11|54|1732.67953667954|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Salt Lake City International|Salt Lake City, UT
11|53|2180.14356435644|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Sacramento International|Sacramento, CA
11|23|2053.37951807229|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
11|26|532.654623392529|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Lambert-St. Louis International|St. Louis, MO
11|61|1068.35127055306|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Tampa International|Tampa, FL (Metropolitan Area)
11|64|913.189024390244|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Tulsa International|Tulsa, OK
11|63|1836.60091743119|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)|Tucson International|Tucson, AZ
48|2|1600.05221932115|Port Columbus International|Columbus, OH|Albuquerque International Sunport|Albuquerque, NM
48|1|664.850961538462|Port Columbus International|Columbus, OH|Albany International|Albany, NY
48|52|1346.1|Port Columbus International|Columbus, OH|Rick Husband Amarillo International|Amarillo, TX
48|3|1328.32618025751|Port Columbus International|Columbus, OH|Austin - Bergstrom International|Austin, TX
48|8|657.85201793722|Port Columbus International|Columbus, OH|Bradley International|Hartford, CT
48|5|964.540816326531|Port Columbus International|Columbus, OH|Birmingham-Shuttlesworth International|Birmingham, AL
48|38|378.497285559175|Port Columbus International|Columbus, OH|Nashville International|Nashville, TN
48|7|2175.82352941176|Port Columbus International|Columbus, OH|Boise Air Terminal|Boise, ID
48|27|811.315270935961|Port Columbus International|Columbus, OH|Logan International|Boston, MA (Metropolitan Area)
48|9|617.0|Port Columbus International|Columbus, OH|Buffalo Niagara International|Buffalo, NY
48|6|2016.52551020408|Port Columbus International|Columbus, OH|Bob Hope|Los Angeles, CA (Metropolitan Area)
48|4|337.783941605839|Port Columbus International|Columbus, OH|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
48|12|1207.2|Port Columbus International|Columbus, OH|Corpus Christi International|Corpus Christi, TX
48|13|1043.51414309484|Port Columbus International|Columbus, OH|Dallas Love Field|Dallas/Fort Worth, TX
48|14|1256.89132821076|Port Columbus International|Columbus, OH|Denver International|Denver, CO
48|41|949.418918918919|Port Columbus International|Columbus, OH|Northwest Florida Beaches International|Panama City, FL
48|16|1941.51351351351|Port Columbus International|Columbus, OH|El Paso International|El Paso, TX
48|18|1080.87780678851|Port Columbus International|Columbus, OH|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
48|60|2465.78082191781|Port Columbus International|Columbus, OH|Spokane International|Spokane, WA
48|67|1192.34188034188|Port Columbus International|Columbus, OH|William P Hobby|Houston, TX
48|65|1303.36|Port Columbus International|Columbus, OH|Valley International|Harlingen/San Benito, TX
48|66|299.0|Port Columbus International|Columbus, OH|Washington Dulles International|Washington, DC (Metropolitan Area)
48|20|446.0|Port Columbus International|Columbus, OH|Indianapolis International|Indianapolis, IN
48|28|637.025806451613|Port Columbus International|Columbus, OH|Long Island MacArthur|New York City, NY (Metropolitan Area)
48|21|1044.0|Port Columbus International|Columbus, OH|Jackson - Evers International|Jackson/Vicksburg, MS
48|22|805.357262103506|Port Columbus International|Columbus, OH|Jacksonville International|Jacksonville, FL
48|34|1814.74854045038|Port Columbus International|Columbus, OH|McCarran International|Las Vegas, NV
48|29|2035.46933333333|Port Columbus International|Columbus, OH|Los Angeles International|Los Angeles, CA (Metropolitan Area)
48|32|1825.44444444444|Port Columbus International|Columbus, OH|Lubbock Preston Smith International|Lubbock, TX
48|25|650.35864978903|Port Columbus International|Columbus, OH|LaGuardia|New York City, NY (Metropolitan Area)
48|0|728.052884615385|Port Columbus International|Columbus, OH|Adams Field|Little Rock, AR
48|36|2189.75|Port Columbus International|Columbus, OH|Midland International|Midland/Odessa, TX
48|24|677.318030050084|Port Columbus International|Columbus, OH|Kansas City International|Kansas City, MO
48|43|842.322844299142|Port Columbus International|Columbus, OH|Orlando International|Orlando, FL
48|10|286.079349433218|Port Columbus International|Columbus, OH|Chicago Midway International|Chicago, IL
48|33|770.063008130081|Port Columbus International|Columbus, OH|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
48|37|676.784768211921|Port Columbus International|Columbus, OH|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
48|30|1104.55857740586|Port Columbus International|Columbus, OH|Louis Armstrong New Orleans International|New Orleans, LA
48|35|2177.20613287905|Port Columbus International|Columbus, OH|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
48|68|950.6|Port Columbus International|Columbus, OH|Will Rogers World|Oklahoma City, OK
48|17|715.269372693727|Port Columbus International|Columbus, OH|Eppley Airfield|Omaha, NE
48|42|1990.29119638826|Port Columbus International|Columbus, OH|Ontario International|Los Angeles, CA (Metropolitan Area)
48|39|495.003649635036|Port Columbus International|Columbus, OH|Norfolk International|Norfolk, VA (Metropolitan Area)
48|44|1041.18137254902|Port Columbus International|Columbus, OH|Palm Beach International|West Palm Beach/Palm Beach, FL
48|49|2274.22942643392|Port Columbus International|Columbus, OH|Portland International|Portland, OR
48|45|699.75|Port Columbus International|Columbus, OH|Philadelphia International|Philadelphia, PA
48|46|1724.15291106846|Port Columbus International|Columbus, OH|Phoenix Sky Harbor International|Phoenix, AZ
48|62|727.036960985626|Port Columbus International|Columbus, OH|Theodore Francis Green State|Boston, MA (Metropolitan Area)
48|50|648.829268292683|Port Columbus International|Columbus, OH|Raleigh-Durham International|Raleigh/Durham, NC
48|51|2081.91919191919|Port Columbus International|Columbus, OH|Reno/Tahoe International|Reno, NV
48|59|1098.10563380282|Port Columbus International|Columbus, OH|Southwest Florida International|Fort Myers, FL
48|56|2026.6014957265|Port Columbus International|Columbus, OH|San Diego International|San Diego, CA
48|55|1377.1875|Port Columbus International|Columbus, OH|San Antonio International|San Antonio, TX
48|58|2184.05578512397|Port Columbus International|Columbus, OH|Seattle/Tacoma International|Seattle, WA
48|57|2194.54916067146|Port Columbus International|Columbus, OH|San Francisco International|San Francisco, CA (Metropolitan Area)
48|40|2174.03621169916|Port Columbus International|Columbus, OH|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
48|54|1883.81954887218|Port Columbus International|Columbus, OH|Salt Lake City International|Salt Lake City, UT
48|53|2188.67878787879|Port Columbus International|Columbus, OH|Sacramento International|Sacramento, CA
48|23|2012.27636363636|Port Columbus International|Columbus, OH|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
48|26|443.216037110669|Port Columbus International|Columbus, OH|Lambert-St. Louis International|St. Louis, MO
48|61|868.574947807933|Port Columbus International|Columbus, OH|Tampa International|Tampa, FL (Metropolitan Area)
48|64|773.914027149321|Port Columbus International|Columbus, OH|Tulsa International|Tulsa, OK
48|63|1876.08968609865|Port Columbus International|Columbus, OH|Tucson International|Tucson, AZ
12|2|934.263157894737|Corpus Christi International|Corpus Christi, TX|Albuquerque International Sunport|Albuquerque, NM
12|1|1869.66666666667|Corpus Christi International|Corpus Christi, TX|Albany International|Albany, NY
12|52|687.43949044586|Corpus Christi International|Corpus Christi, TX|Rick Husband Amarillo International|Amarillo, TX
12|3|332.72972972973|Corpus Christi International|Corpus Christi, TX|Austin - Bergstrom International|Austin, TX
12|8|1776.38461538462|Corpus Christi International|Corpus Christi, TX|Bradley International|Hartford, CT
12|5|793.942857142857|Corpus Christi International|Corpus Christi, TX|Birmingham-Shuttlesworth International|Birmingham, AL
12|38|860.81914893617|Corpus Christi International|Corpus Christi, TX|Nashville International|Nashville, TN
12|27|1796.0|Corpus Christi International|Corpus Christi, TX|Logan International|Boston, MA (Metropolitan Area)
12|9|1602.33333333333|Corpus Christi International|Corpus Christi, TX|Buffalo Niagara International|Buffalo, NY
12|6|1621.42857142857|Corpus Christi International|Corpus Christi, TX|Bob Hope|Los Angeles, CA (Metropolitan Area)
12|4|1436.27638190955|Corpus Christi International|Corpus Christi, TX|Baltimore/Washington International Thurgood Marshall|Washington, DC (Metropolitan Area)
12|11|1393.5|Corpus Christi International|Corpus Christi, TX|Cleveland-Hopkins International|Cleveland, OH (Metropolitan Area)
12|48|1188.0|Corpus Christi International|Corpus Christi, TX|Port Columbus International|Columbus, OH
12|13|370.023166023166|Corpus Christi International|Corpus Christi, TX|Dallas Love Field|Dallas/Fort Worth, TX
12|14|1045.7027027027|Corpus Christi International|Corpus Christi, TX|Denver International|Denver, CO
12|15|1316.375|Corpus Christi International|Corpus Christi, TX|Detroit Metro Wayne County|Detroit, MI
12|41|757.0|Corpus Christi International|Corpus Christi, TX|Northwest Florida Beaches International|Panama City, FL
12|16|860.788888888889|Corpus Christi International|Corpus Christi, TX|El Paso International|El Paso, TX
12|18|1146.90666666667|Corpus Christi International|Corpus Christi, TX|Fort Lauderdale-Hollywood International|Miami, FL (Metropolitan Area)
12|60|1903.66666666667|Corpus Christi International|Corpus Christi, TX|Spokane International|Spokane, WA
12|67|187.262833675565|Corpus Christi International|Corpus Christi, TX|William P Hobby|Houston, TX
12|66|1689.0|Corpus Christi International|Corpus Christi, TX|Washington Dulles International|Washington, DC (Metropolitan Area)
12|20|1627.0|Corpus Christi International|Corpus Christi, TX|Indianapolis International|Indianapolis, IN
12|28|1694.5|Corpus Christi International|Corpus Christi, TX|Long Island MacArthur|New York City, NY (Metropolitan Area)
12|21|546.0|Corpus Christi International|Corpus Christi, TX|Jackson - Evers International|Jackson/Vicksburg, MS
12|22|1002.61538461538|Corpus Christi International|Corpus Christi, TX|Jacksonville International|Jacksonville, FL
12|34|1411.67796610169|Corpus Christi International|Corpus Christi, TX|McCarran International|Las Vegas, NV
12|29|1581.50526315789|Corpus Christi International|Corpus Christi, TX|Los Angeles International|Los Angeles, CA (Metropolitan Area)
12|32|644.389221556886|Corpus Christi International|Corpus Christi, TX|Lubbock Preston Smith International|Lubbock, TX
12|25|1673.875|Corpus Christi International|Corpus Christi, TX|LaGuardia|New York City, NY (Metropolitan Area)
12|0|595.424460431655|Corpus Christi International|Corpus Christi, TX|Adams Field|Little Rock, AR
12|36|624.144736842105|Corpus Christi International|Corpus Christi, TX|Midland International|Midland/Odessa, TX
12|24|822.989583333333|Corpus Christi International|Corpus Christi, TX|Kansas City International|Kansas City, MO
12|43|1034.59656652361|Corpus Christi International|Corpus Christi, TX|Orlando International|Orlando, FL
12|10|1124.76963350785|Corpus Christi International|Corpus Christi, TX|Chicago Midway International|Chicago, IL
12|33|1845.875|Corpus Christi International|Corpus Christi, TX|Manchester-Boston Regional|Boston, MA (Metropolitan Area)
12|19|1909.0|Corpus Christi International|Corpus Christi, TX|General Mitchell International|Milwaukee, WI
12|37|1526.85714285714|Corpus Christi International|Corpus Christi, TX|Minneapolis-St Paul International|Minneapolis/St. Paul, MN
12|30|490.173758865248|Corpus Christi International|Corpus Christi, TX|Louis Armstrong New Orleans International|New Orleans, LA
12|35|1811.79508196721|Corpus Christi International|Corpus Christi, TX|Metropolitan Oakland International|San Francisco, CA (Metropolitan Area)
12|68|598.919786096257|Corpus Christi International|Corpus Christi, TX|Will Rogers World|Oklahoma City, OK
12|17|1178.38461538462|Corpus Christi International|Corpus Christi, TX|Eppley Airfield|Omaha, NE
12|42|1494.85714285714|Corpus Christi International|Corpus Christi, TX|Ontario International|Los Angeles, CA (Metropolitan Area)
12|39|1429.76923076923|Corpus Christi International|Corpus Christi, TX|Norfolk International|Norfolk, VA (Metropolitan Area)
12|44|1142.0|Corpus Christi International|Corpus Christi, TX|Palm Beach International|West Palm Beach/Palm Beach, FL
12|49|2052.28571428571|Corpus Christi International|Corpus Christi, TX|Portland International|Portland, OR
12|45|1527.58208955224|Corpus Christi International|Corpus Christi, TX|Philadelphia International|Philadelphia, PA
12|46|1208.55952380952|Corpus Christi International|Corpus Christi, TX|Phoenix Sky Harbor International|Phoenix, AZ
12|47|1578.5|Corpus Christi International|Corpus Christi, TX|Pittsburgh International|Pittsburgh, PA
12|62|1815.25|Corpus Christi International|Corpus Christi, TX|Theodore Francis Green State|Boston, MA (Metropolitan Area)
12|50|1286.35294117647|Corpus Christi International|Corpus Christi, TX|Raleigh-Durham International|Raleigh/Durham, NC
12|51|1743.71428571429|Corpus Christi International|Corpus Christi, TX|Reno/Tahoe International|Reno, NV
12|59|1168.0|Corpus Christi International|Corpus Christi, TX|Southwest Florida International|Fort Myers, FL
12|56|1500.31578947368|Corpus Christi International|Corpus Christi, TX|San Diego International|San Diego, CA
12|31|1163.58823529412|Corpus Christi International|Corpus Christi, TX|Louisville International-Standiford Field|Louisville, KY
12|58|2139.85714285714|Corpus Christi International|Corpus Christi, TX|Seattle/Tacoma International|Seattle, WA
12|57|1775.5|Corpus Christi International|Corpus Christi, TX|San Francisco International|San Francisco, CA (Metropolitan Area)
12|40|1647.0|Corpus Christi International|Corpus Christi, TX|Norman Y. Mineta San Jose International|San Francisco, CA (Metropolitan Area)
12|54|1445.58333333333|Corpus Christi International|Corpus Christi, TX|Salt Lake City International|Salt Lake City, UT
12|53|1792.91666666667|Corpus Christi International|Corpus Christi, TX|Sacramento International|Sacramento, CA
12|23|1545.0|Corpus Christi International|Corpus Christi, TX|John Wayne Airport-Orange County|Los Angeles, CA (Metropolitan Area)
12|26|876.016853932584|Corpus Christi International|Corpus Christi, TX|Lambert-St. Louis International|St. Louis, MO
12|61|979.537190082645|Corpus Christi International|Corpus Christi, TX|Tampa International|Tampa, FL (Metropolitan Area)
12|64|628.046632124352|Corpus Christi International|Corpus Christi, TX|Tulsa International|Tulsa, OK
12|63|1633.0|Corpus Christi International|Corpus Christi, TX|Tucson International|Tucson, AZ
13|2|596.703394255875|Dallas Love Field|Dallas/Fort Worth, TX|Albuquerque International Sunport|Albuquerque, NM
13|1|1595.61231884058|Dallas Love Field|Dallas/Fort Worth, TX|Albany International|Albany, NY
13|52|326.447841726619|Dallas Love Field|Dallas/Fort Worth, TX|Rick Husband Amarillo International|Amarillo, TX
13|3|197.751004016064|Dallas Love Field|Dallas/Fort Worth, TX|Austin - Bergstrom International|Austin, TX
13|8|1587.2724137931|Dallas Love Field|Dallas/Fort Worth, TX|Bradley International|Hartford, CT
