Nodes
107|75|892.0|ATL|SDF
107|66|2385.2808988764|ATL|SEA
107|135|2224.0490797546|ATL|SFO
107|21|1044.0|ATL|SGF
107|83|2173.69402985075|ATL|SJC
107|7|1654.10497237569|ATL|SJU
107|45|1721.00746268657|ATL|SLC
107|0|2162.64166666667|ATL|SMF
107|23|1937.84931506849|ATL|SNA
107|123|780.0|ATL|SPI
107|124|635.8|ATL|STL
107|40|1701.38983050847|ATL|STT
107|136|1733.37414965986|ATL|STX
107|99|773.193548387097|ATL|TPA
107|169|968.502475247525|ATL|TUL
107|156|1546.77707006369|ATL|TUS
107|108|1012.33333333333|ATL|XNA
6|120|475.0|AUS|AEX
6|146|1038.0|AUS|AVL
6|33|1611.42857142857|AUS|AVP
6|119|1410.12783505155|AUS|BAL
6|52|1655.36936936937|AUS|BDL
6|138|788.75|AUS|BHM
6|17|994.0|AUS|BMI
6|61|823.430939226519|AUS|BNA
6|84|1916.0|AUS|BOI
6|1|1768.83783783784|AUS|BOS
6|157|573.0|AUS|BTR
6|158|1451.0|AUS|BUF
6|34|1380.23344947735|AUS|BUR
6|58|1410.12783505155|AUS|BWI
6|31|1182.0|AUS|CHA
6|180|1544.75|AUS|CHO
6|176|1177.0|AUS|CHS
6|129|875.0|AUS|CID
6|93|1207.42744063325|AUS|CLE
6|62|1122.20815450644|AUS|CLT
6|130|1113.97822141561|AUS|CMH
6|48|883.0|AUS|CMI
6|10|782.0|AUS|COS
6|4|1395.0|AUS|CRW
6|185|1019.14285714286|AUS|CVG
6|65|1191.0|AUS|CWA
6|162|1051.0|AUS|DAY
6|199|1394.56808326106|AUS|DCA
6|177|827.803921568627|AUS|DEN
6|112|190.467706013363|AUS|DFW
6|44|864.0|AUS|DRO
6|89|860.3|AUS|DSM
6|11|1175.8691588785|AUS|DTW
6|142|923.2|AUS|EGE
6|19|731.035087719298|AUS|ELP
6|186|832.0|AUS|EVV
6|147|1575.46593406593|AUS|EWR
6|173|1488.23015873016|AUS|FAT
6|181|1242.0|AUS|FAY
6|182|1305.32236842105|AUS|FLL
6|71|1201.0|AUS|FNT
6|187|927.0|AUS|FSD
6|134|1049.0|AUS|FWA
6|184|1994.0|AUS|GEG
6|55|962.333333333333|AUS|GJT
6|102|690.0|AUS|GPT
6|78|1151.66666666667|AUS|GRB
6|13|1118.0|AUS|GRR
6|49|1189.0|AUS|GSO
6|95|1052.0|AUS|GSP
6|79|868.0|AUS|GUC
6|14|959.0|AUS|HDN
6|160|3915.93467336683|AUS|HNL
6|68|1716.0|AUS|HPN
6|174|783.404411764706|AUS|HSV
6|111|1371.09319899244|AUS|IAD
6|150|518.0|AUS|ICT
6|96|948.192468619247|AUS|IND
6|28|1259.2|AUS|JAC
6|159|598.0|AUS|JAN
6|42|1086.46192893401|AUS|JAX
6|70|1531.45859375|AUS|JFK
6|74|3765.46808510638|AUS|KOA
6|132|1263.04374364191|AUS|LAS
6|8|1264.00241764884|AUS|LAX
6|121|472.0|AUS|LBB
6|77|975.0|AUS|LEX
6|194|1590.24533001245|AUS|LGA
6|20|3890.19417475728|AUS|LIH
6|5|494.0|AUS|LIT
6|53|656.816269284712|AUS|MCI
6|145|1187.52014652015|AUS|MCO
6|92|1574.8|AUS|MDT
6|178|624.24358974359|AUS|MEM
6|57|279.0|AUS|MFE
6|72|2028.0|AUS|MFR
6|122|812.0|AUS|MGM
6|163|1319.65428109855|AUS|MIA
6|117|1041.42165898618|AUS|MKE
6|56|920.333333333333|AUS|MLI
6|9|729.0|AUS|MOB
6|98|1295.0|AUS|MQT
6|183|1569.33333333333|AUS|MRY
6|94|1029.22222222222|AUS|MSN
6|110|1077.25816993464|AUS|MSP
6|3|639.111111111111|AUS|MSY
6|86|912.0|AUS|MTJ
6|151|3845.52447552448|AUS|OGG
6|100|364.216417910448|AUS|OKC
6|153|774.098196392786|AUS|OMA
6|63|1358.38144329897|AUS|ONT
6|16|987.487549953889|AUS|ORD
6|59|1402.45595854922|AUS|ORF
6|54|1314.54666666667|AUS|PBI
6|38|1815.12554112554|AUS|PDX
6|196|1502.74109720885|AUS|PHL
6|148|1041.83246073298|AUS|PHX
6|197|1108.0|AUS|PIA
6|101|1260.10049019608|AUS|PIT
6|39|794.0|AUS|PNS
6|41|2022.0|AUS|PSC
6|37|1316.0|AUS|PSP
6|161|1025.0|AUS|RAP
6|164|1269.14840499307|AUS|RDU
6|155|1335.73770491803|AUS|RIC
6|115|1530.69491525424|AUS|RNO
6|50|1506.0|AUS|ROC
6|128|1263.39240506329|AUS|RSW
6|35|1363.49111111111|AUS|SAN
6|29|1115.0|AUS|SAV
6|27|1331.0|AUS|SBA
6|75|920.552083333333|AUS|SDF
6|66|1900.82882882883|AUS|SEA
6|135|1620.46898895497|AUS|SFO
6|21|554.0|AUS|SGF
6|139|380.0|AUS|SHV
6|83|1642.49480968858|AUS|SJC
6|7|2369.84549356223|AUS|SJU
6|45|1164.39884393064|AUS|SLC
6|0|1613.77994428969|AUS|SMF
6|23|1391.32231404959|AUS|SNA
6|123|820.0|AUS|SPI
6|124|775.120466321243|AUS|STL
6|40|2436.46296296296|AUS|STT
6|136|2451.93103448276|AUS|STX
6|131|1585.0|AUS|SYR
6|76|957.0|AUS|TLH
6|99|1105.27873563218|AUS|TPA
6|169|427.0|AUS|TUL
6|156|1001.91005291005|AUS|TUS
6|87|1032.14285714286|AUS|TYS
6|80|831.0|AUS|VPS
6|108|470.61797752809|AUS|XNA
146|51|1417.0|AVL|ABQ
146|192|1161.0|AVL|AMA
146|152|1038.0|AVL|BSM
146|177|1489.0|AVL|DEN
146|8|2083.0|AVL|LAX
146|38|2464.0|AVL|PDX
146|35|2019.0|AVL|SAN
146|23|2053.0|AVL|SNA
146|156|1661.0|AVL|TUS
33|61|1040.25|AVP|BNA
33|152|1609.0|AVP|BSM
33|31|1132.0|AVP|CHA
33|185|897.0|AVP|CVG
33|65|844.0|AVP|CWA
33|177|1520.0|AVP|DEN
33|112|1433.44444444444|AVP|DFW
33|19|1867.5|AVP|ELP
33|134|788.0|AVP|FWA
33|78|805.0|AVP|GRB
33|174|1142.0|AVP|HSV
33|150|1219.0|AVP|ICT
33|96|810.0|AVP|IND
33|132|2146.0|AVP|LAS
33|8|2376.33333333333|AVP|LAX
33|5|1183.61538461538|AVP|LIT
33|53|1034.4|AVP|MCI
33|163|1828.0|AVP|MIA
33|56|771.0|AVP|MLI
33|3|1468.4|AVP|MSY
33|100|1419.0|AVP|OKC
33|153|1048.0|AVP|OMA
33|148|2071.0|AVP|PHX
33|37|2284.0|AVP|PSP
33|35|2354.33333333333|AVP|SAN
33|105|1674.6|AVP|SAT
33|75|917.0|AVP|SDF
33|66|2352.5|AVP|SEA
33|135|2478.0|AVP|SFO
33|83|2461.0|AVP|SJC
33|124|889.5|AVP|STL
33|99|1644.0|AVP|TPA
33|169|1216.0|AVP|TUL
33|108|1154.0|AVP|XNA
133|51|1240.0|AZO|ABQ
133|177|1010.0|AZO|DEN
133|160|4366.0|AZO|HNL
133|3|959.0|AZO|MSY
133|38|2161.33333333333|AZO|PDX
133|155|764.0|AZO|RIC
133|115|1793.0|AZO|RNO
133|35|1845.0|AZO|SAN
133|66|2584.0|AZO|SEA
133|23|1848.0|AZO|SNA
119|107|576.0|BAL|ATL
119|17|738.0|BAL|BMI
119|61|1031.0|BAL|BNA
119|1|370.666666666667|BAL|BOS
119|152|1407.01746724891|BAL|BSM
119|157|1600.0|BAL|BTR
119|34|2437.47619047619|BAL|BUR
119|129|818.0|BAL|CID
119|130|918.0|BAL|CMH
119|10|1810.61437908497|BAL|COS
119|126|1930.0|BAL|CYS
119|162|862.0|BAL|DAY
119|177|1830.66013071895|BAL|DEN
119|112|1223.30331188944|BAL|DFW
119|89|921.0|BAL|DSM
119|11|857.0|BAL|DTW
119|142|1937.41666666667|BAL|EGE
119|19|1768.1384180791|BAL|ELP
119|186|895.0|BAL|EVV
119|104|1072.0|BAL|EYW
119|173|2530.0|BAL|FAT
119|182|925.0|BAL|FLL
119|187|1084.0|BAL|FSD
119|32|1444.5|BAL|FSM
119|134|779.0|BAL|FWA
119|184|3101.0|BAL|GEG
119|190|1241.0|BAL|GNV
119|102|1717.0|BAL|GPT
119|78|795.0|BAL|GRB
119|30|1778.0|BAL|GRI
